FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
I0V22Y16RC,S72021B,S72021B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72021C,S72021C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72022A,S72022A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72022B,S72022B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72022C,S72022C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72023A,S72023A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72023B,S72023B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72023C,S72023C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72024A,S72024A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72024B,S72024B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72024C,S72024C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72025A,S72025A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72025B,S72025B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72025C,S72025C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72026A,S72026A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72026B,S72026B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72026C,S72026C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72031A,S72031A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72031B,S72031B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72031C,S72031C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72032A,S72032A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72032B,S72032B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72032C,S72032C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72033A,S72033A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72033B,S72033B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72033C,S72033C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72034A,S72034A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72034B,S72034B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72034C,S72034C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72035A,S72035A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72035B,S72035B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72035C,S72035C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72036A,S72036A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72036B,S72036B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72036C,S72036C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72041A,S72041A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72041B,S72041B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72041C,S72041C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72042A,S72042A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72042B,S72042B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72042C,S72042C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72043A,S72043A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72043B,S72043B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72043C,S72043C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72044A,S72044A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72044B,S72044B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72044C,S72044C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72045A,S72045A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72045B,S72045B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72045C,S72045C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72046A,S72046A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72046B,S72046B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72046C,S72046C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72051A,S72051A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72051B,S72051B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72051C,S72051C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72052A,S72052A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72052B,S72052B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72052C,S72052C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72059A,S72059A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72059B,S72059B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72059C,S72059C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72061A,S72061A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72061B,S72061B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72061C,S72061C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72062A,S72062A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72062B,S72062B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72062C,S72062C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72063A,S72063A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72063B,S72063B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72063C,S72063C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72064A,S72064A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72064B,S72064B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72064C,S72064C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72065A,S72065A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72065B,S72065B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72065C,S72065C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72066A,S72066A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72066B,S72066B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72066C,S72066C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72091A,S72091A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72091B,S72091B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72091C,S72091C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72092A,S72092A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72092B,S72092B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72092C,S72092C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72099A,S72099A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72099B,S72099B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72099C,S72099C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72101A,S72101A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72101B,S72101B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72101C,S72101C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72102A,S72102A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72102B,S72102B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72102C,S72102C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72109A,S72109A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72109B,S72109B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72109C,S72109C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72111A,S72111A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72111B,S72111B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72111C,S72111C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72112A,S72112A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72112B,S72112B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72112C,S72112C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72113A,S72113A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72113B,S72113B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72113C,S72113C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72114A,S72114A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72114B,S72114B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72114C,S72114C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72115A,S72115A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72115B,S72115B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72115C,S72115C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72116A,S72116A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72116B,S72116B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72116C,S72116C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72121A,S72121A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72121B,S72121B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72121C,S72121C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72122A,S72122A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72122B,S72122B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72122C,S72122C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72123A,S72123A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72123B,S72123B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72123C,S72123C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72124A,S72124A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72124B,S72124B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72124C,S72124C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72125A,S72125A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72125B,S72125B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72125C,S72125C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72126A,S72126A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72126B,S72126B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72126C,S72126C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72131A,S72131A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72131B,S72131B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72131C,S72131C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72132A,S72132A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72132B,S72132B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72132C,S72132C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72133A,S72133A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72133B,S72133B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72133C,S72133C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72134A,S72134A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72134B,S72134B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72134C,S72134C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72135A,S72135A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72135B,S72135B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72135C,S72135C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72136A,S72136A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72136B,S72136B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72136C,S72136C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72141A,S72141A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72141B,S72141B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72141C,S72141C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72142A,S72142A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72142B,S72142B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72142C,S72142C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72143A,S72143A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72143B,S72143B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72143C,S72143C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72144A,S72144A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72144B,S72144B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72144C,S72144C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72145A,S72145A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72145B,S72145B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72145C,S72145C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72146A,S72146A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72146B,S72146B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72146C,S72146C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7221XA,S7221XA,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7221XB,S7221XB,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7221XC,S7221XC,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7222XA,S7222XA,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7222XB,S7222XB,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7222XC,S7222XC,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7223XA,S7223XA,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7223XB,S7223XB,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7223XC,S7223XC,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7224XA,S7224XA,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7224XB,S7224XB,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7224XC,S7224XC,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7225XA,S7225XA,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7225XB,S7225XB,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7225XC,S7225XC,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7226XA,S7226XA,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7226XB,S7226XB,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S7226XC,S7226XC,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72301A,S72301A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72301B,S72301B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72301C,S72301C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72302A,S72302A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72302B,S72302B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72302C,S72302C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72309A,S72309A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72309B,S72309B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72309C,S72309C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72321A,S72321A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72321B,S72321B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72321C,S72321C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72322A,S72322A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72322B,S72322B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72322C,S72322C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72323A,S72323A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72323B,S72323B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72323C,S72323C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72324A,S72324A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72324B,S72324B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72324C,S72324C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72325A,S72325A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72325B,S72325B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72325C,S72325C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72326A,S72326A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72326B,S72326B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72326C,S72326C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72331A,S72331A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72331B,S72331B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72331C,S72331C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72332A,S72332A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72332B,S72332B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72332C,S72332C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72333A,S72333A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72333B,S72333B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72333C,S72333C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72334A,S72334A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72334B,S72334B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72334C,S72334C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72335A,S72335A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72335B,S72335B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72335C,S72335C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72336A,S72336A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72336B,S72336B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72336C,S72336C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72341A,S72341A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72341B,S72341B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72341C,S72341C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72342A,S72342A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72342B,S72342B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72342C,S72342C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72343A,S72343A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72343B,S72343B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72343C,S72343C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72344A,S72344A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72344B,S72344B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72344C,S72344C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72345A,S72345A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72345B,S72345B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72345C,S72345C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72346A,S72346A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72346B,S72346B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72346C,S72346C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72351A,S72351A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72351B,S72351B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72351C,S72351C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72352A,S72352A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72352B,S72352B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72352C,S72352C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72353A,S72353A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72353B,S72353B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72353C,S72353C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72354A,S72354A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72354B,S72354B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72354C,S72354C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72355A,S72355A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72355B,S72355B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72355C,S72355C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72356A,S72356A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72356B,S72356B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72356C,S72356C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72361A,S72361A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72361B,S72361B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72361C,S72361C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72362A,S72362A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72362B,S72362B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72362C,S72362C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72363A,S72363A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72363B,S72363B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72363C,S72363C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72364A,S72364A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72364B,S72364B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72364C,S72364C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,S72365A,S72365A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
